12557713	4594
12599700	3887
12644769	4051
12645761	4844
12736658	5629
02165352	4889
02577756	5630
02695740	4881
03218683	5119
03228863	6561
03245638	5883
03339563	5367
03347485	5659
03557421	0.002
03558822	6188
03730067	4099
03735597	6556
03743834	4889
03836413	0.629
03954798	6140
04169521	8099
04281068	6070
04349483	4472
04358206	0.075
04574310	6337
04647652	6265
04677321	5979
04947528	6828
04949770	7907
05077994	5620
05120793	6176
05211385	8010
05215999	5081
05374999	5806
05471619	7844
05774375	5173
05785586	5125
05792093	6312
05809827	6076
05823121	5283
06302051	8041
06353203	6102
06432059	5412
06606653	6352
06669809	7239
06692340	6270
06836140	5037
06852488	7262
06865626	5611
06962901	5378
07023917	0.002
07031714	4793
07177892	0.013
07258889	6203
07431703	7279
07433513	5466
07506446	0.041
07532973	5988
07584826	5599
07690843	4827
07740302	0.005
07836330	5053
07938468	5899
07938870	6651
08074045	6754
08081389	6639
08112013	6350
08112324	5257
08113154	6589
08155368	5525
08218274	0.016
08234477	6071
08240109	7740
08242350	6334
08242681	5961
08248812	7018
08262223	7596
08285349	6088
08509469	6456
08737796	5308
08801343	6291
08868650	4991
08893936	4697
08913061	5414
08953296	6346
09021397	5301
09083523	0.01
09091810	4807
09098590	5846
09101279	8372
09118340	6706
09142964	6663
09151972	5803
09164694	6213
09220600	7055
09237149	5809
09356753	6021
09402652	6641
09419603	5652
09472174	10645
09489411	4499
09541127	6821
09602542	8037
09644680	6985
09654476	5628
09657096	6276
09711267	7454
09788457	7939
09833806	4942
09944907	0.007
10090151	5067
10216186	6655
10275747	7362
10363300	5700
10547209	6630
10616829	6670
10661783	7887
10743597	5394
10858720	0.002
10861842	7191
10920314	6993
10924462	4747
10934755	7645
10937609	6016
11017077	0.059
11076176	5034
11097678	6493
11175495	8070
11230837	5439
11347875	4426
11404698	4264
11560447	4969
11616594	4554
11652545	5365
11724091	6957
11904038	0.003
12010534	5490
12157987	7722
12218858	5513
12257908	0.032
12268220	7826
12418319	6150
12554536	7443
12785282	6924
01572353	4470
01873918	5715
02012362	6218
02017803	5056
02141697	6049
02159783	5643
02302092	5245
02305277	5694
02437038	5461
02444187	6162
02694741	5302
02715007	5598
02715417	5189
02717141	6140
02717423	5581
02831632	7045
02835289	6228
02851474	8354
02854432	5103
02854752	7073
02858322	5605
03104113	5910
03120742	5590
03127873	6069
03221207	6414
03232823	6172
03342425	6035
03431321	9589
03437800	6185
03448245	6573
03454864	5791
03456318	0.094
03731292	6662
03732732	5946
03745184	4607
03756730	5638
03832382	4454
03833859	6011
03837677	5466
03839964	5332
03848042	6398
03853259	4467
03936357	5933
03953981	4925
03956545	5617
03958488	6939
03969362	6560
03972629	5076
04071600	0.094
04074532	5403
04074708	5308
04138301	5132
04141155	6489
04244929	5857
04249218	5283
04273411	6975
04350454	5907
04385109	4739
04451148	6579
04458989	6519
04464999	5820
04474193	5319
04563150	4865
04569923	5557
04661397	5546
04669592	0.477
04672934	5590
04743626	6219
04752731	0.595
04762887	6556
04819564	4125
04843222	5976
04853067	5838
04904304	5954
04909422	5404
04921906	4800
04937217	6075
04937350	5862
04940226	5997
04941060	5197
04945857	5232
04950505	5625
04991959	5683
04999260	5048
04999357	6662
05005570	5658
05015926	5848
05022573	5648
05095098	4063
05110245	6045
05123176	6750
05128972	5776
05201619	6498
05218385	5260
05259926	5869
05282464	7472
05283266	4921
05283839	5906
05296877	6661
05307780	6075
05310387	6520
05353374	6402
05369419	6669
05371109	7396
05374883	5818
05376552	6631
05425950	5483
05426665	6012
05439790	6566
05440746	6138
05450322	5741
05459373	4982
05468295	5758
05478466	5809
05480282	6137
05535061	6580
05557368	5143
05563814	5032
05567438	6289
05620981	5406
05651175	6467
05685072	4626
05699617	4817
05703230	7748
05770431	6338
05770860	6391
05790912	5733
05802834	6077
05809868	6878
05820209	4750
05951553	5863
05955731	0.007
05961327	4842
05962877	5646
05978521	6439
05984000	5414
06024572	6224
06044543	7240
06050116	4569
06057829	5444
06061139	5063
06106771	5559
06118779	5428
06128248	4867
06148704	5998
06209824	0.054
06223646	7907
06281103	5715
06309193	5367
06350020	5592
06359771	6078
06368316	5440
06370361	6509
06370665	7386
06390205	8254
06424124	5797
06431545	5459
06447430	8010
06467389	5183
06471048	4850
06504095	5679
06521123	5550
06529902	6408
06615041	5718
06671698	5570
06677225	7163
06689368	0.013
06791604	7346
06803335	0.002
06838978	6150
06843507	5489
06861400	6484
06871716	5657
06964796	5657
06966265	5460
07013934	7699
07035139	5656
07037319	7027
07118621	5693
07118656	5271
07119876	5995
07130044	5047
07173910	5792
07199353	5166
07217866	5600
07259917	0.014
07269797	5163
07269843	5002
07272739	5192
07282128	5363
07304911	6683
07339123	6138
07339345	4877
07362751	5079
07367833	5799
07375612	6682
07387296	8822
07457163	6155
07458285	6536
07501230	6977
07506164	7576
07511980	6430
07512381	5911
07516345	6885
07518816	6087
07542091	5673
07584739	6772
07597095	4915
07610486	5682
07620664	6362
07657914	6794
07660607	0.011
07676610	8493
07685693	4792
07697065	5126
07698650	6107
07709086	5512
07744173	5922
07766185	5977
07816201	0.016
07821450	5155
07830460	7269
07835348	5960
07839027	7500
07871200	4644
07877062	5484
07878402	5415
07879404	4291
07881722	7762
07889628	5746
07950962	6800
07973882	5314
07977261	6146
08004839	5660
08035743	5615
08039225	6426
08053107	6080
08108785	4354
08111387	6062
08122124	6250
08143757	5847
08177958	6681
08190491	5972
08190613	5384
08192840	6136
08241252	5932
08242493	4985
08257903	5930
08263940	7639
08265951	7044
08309175	5473
08311255	0.046
08330092	6902
08382182	9207
08394040	5697
08431389	5654
08452840	6473
08496820	6310
08539720	6351
08539850	7238
08545456	7855
08548416	0.126
08554005	7304
08555573	5564
08563964	0.054
08579707	6244
08587792	5731
08590274	5056
08652599	0.068
08685306	6971
08690104	5868
08696274	0.106
08703528	5285
08715667	5527
08800998	8616
08823666	5959
08872737	5338
08904448	7820
08957887	5367
08977390	6427
08982514	5635
09002076	6434
09020289	5997
09026766	4880
09030509	5172
09030817	6266
09032671	4807
09051723	5213
09071104	5959
09071373	0.009
09087918	5675
09094335	5530
09097798	5592
09108579	6386
09110213	4400
09114111	5051
09145707	5399
09179806	5189
09205351	5046
09228778	0.035
09237755	5176
09245929	5093
09268105	6046
09272276	5560
09274472	5112
09283826	5674
09290838	5395
09345163	4799
09345838	6761
09350889	6725
09353234	8595
09365025	8012
09388304	5221
09389122	5400
09392682	7195
09402649	6136
09410906	5659
09414905	5792
09451598	6060
09453192	6729
09466316	5223
09470175	5438
09475663	7790
09508052	5004
09519590	5961
09592145	6658
09612468	7202
09637239	7237
09639491	4833
09642041	6678
09649493	5964
09700154	4315
09722737	6517
09786798	5983
09838047	5574
09840412	6507
09882280	5343
09897710	5610
09934052	5946
09947924	5981
09956124	6546
09957411	5983
09991887	5198
09994475	5646
09995660	5560
09995981	5328
10007533	6808
10032935	5806
10084115	5524
10119517	6225
10128961	5365
10154189	6169
10226388	0.031
10229723	6201
10255110	6213
10259530	7736
10267044	6878
10275197	6440
10280990	5523
10292413	0.071
10322296	0.436
10322582	5806
10355671	5224
10357852	6327
10389809	5786
10389982	6859
10395202	5260
10395609	6160
10447902	5578
10485137	6013
10528299	6115
10557008	5088
10618253	6118
10680475	6082
10711938	0.087
10723143	5120
10724533	0
10727655	6074
10794878	5529
10796477	6213
10797126	6432
10801703	5306
10809970	5637
10818544	9335
10847118	5528
10854621	5744
10877703	6106
10880490	5807
10916675	6516
10965091	4718
11013608	6223
11036301	4708
11042923	6086
11083888	6284
11084647	5392
11084782	8371
11091082	6294
11127048	5448
11137143	5895
11144556	6428
11151970	5123
11153627	5286
11154110	6938
11190836	5794
11198068	5030
11244501	5151
11245381	5567
11246163	5277
11255667	6355
11295026	4988
11295347	7620
11303416	4825
11303526	6471
11305087	5512
11338865	8658
11341950	5511
11342032	0.037
11395117	4879
11402381	6481
11404758	6374
11405559	5232
11408810	7555
11410485	6732
11442348	5301
11444780	4566
11447953	6412
11460346	6273
11494583	4385
11495781	7729
11496078	5891
11498689	5271
11502581	5696
11509282	7139
11559864	5862
11566174	5300
11604958	5286
11612091	6803
11672319	5497
11704155	5118
11716688	5130
11717798	5312
11769739	5136
11805235	5342
11819520	5715
11910076	5450
11920266	0.003
11924311	6418
12016304	6491
12019674	5841
12055014	6546
12066630	6818
12071741	5385
12104285	4658
12153332	5367
12267718	6802
12305537	0
12418274	5215
12458133	5402
12689656	0.064
01868650	10733
02162283	6683
02584908	8181
02971095	0.207
03439831	5687
03443519	5929
03545476	5319
03962715	4165
03966491	8866
04473355	3947
04570326	0.001
04725292	4096
04936334	3955
04945588	5999
05008287	5881
05166136	4986
05389616	5828
05783676	5911
05872696	0.015
05880661	6229
05891265	5431
06067735	5558
06144827	5217
06265720	5585
06286402	6068
06287172	6646
06293266	8305
06446219	6225
06462057	6518
06593575	5687
06699679	0.001
06766325	6154
06794131	9189
06844489	6077
06880727	5902
07020182	5285
07091476	6658
07348206	6089
07368451	0.006
07373555	6997
07380743	5962
07523960	8080
07529123	5673
07533807	5571
07546791	5038
07680593	5169
07691553	5786
07700181	5433
07773380	5357
07884842	9126
07936219	6005
07941050	5069
07953796	5582
08045121	6990
08059303	0.088
08183850	5796
08231231	6621
08264534	8514
08360184	5486
08367007	6239
08386198	6050
08386865	8510
08481574	5722
08523194	7314
08630081	9146
08647972	6494
08758716	0.028
08878719	5991
08894630	7117
08956957	6307
09178425	5020
09239684	5827
09288175	6972
09364192	7934
09480977	7289
09481674	5347
09536053	6240
09544350	5932
09552668	5565
09702641	5685
09725155	8123
09760531	6742
09772642	4927
09784371	7999
09821923	5730
09898401	7376
09909497	5992
09948201	5791
10030943	6704
10032392	6096
10123627	4454
10135584	6443
10148799	5340
10155563	5982
10285770	7654
10288502	6116
10291683	8359
10351735	7140
10417135	8421
10481912	6593
10600319	4848
10619506	6526
10855535	7555
11135978	5004
11336707	4751
11572643	5935
11714337	5429
11722816	5885
11751847	6226
11825204	7074
11875706	6517
12055421	6118
12059158	7591
12121738	5900
12166770	8702
02435971	0.469
02436635	4398
02443939	5403
02570289	5966
02571439	5046
02712821	7474
02854618	6546
02856960	4733
03129539	5383
03341457	7552
03355248	5668
03442006	0.028
03746315	6959
03834395	4863
03956881	5574
04056791	5575
04450976	5836
04547308	6937
04576968	4646
04633285	4995
04738426	6016
04741685	5671
04758092	5682
04852055	5645
04931864	6453
04954074	6532
05007640	6097
05033682	5611
05088308	6567
05195137	5381
05196301	4546
05217688	4584
05217845	8813
05264818	9212
05386810	7395
05390913	6103
05397765	5990
05446821	4282
05517211	5182
05534204	5022
05559529	5553
05615528	5850
05623774	4975
05724811	5679
05736537	7395
05821050	6764
05975712	0.014
05988465	8661
06026204	8418
06034812	0.031
06143826	6928
06197319	0.059
06262882	8317
06264091	5680
06302592	7737
06358198	5328
06470998	5550
06507541	5797
06526545	5948
06549491	5597
06719893	4882
06762188	4801
07176440	5807
07204041	5089
07280704	5869
07429212	8176
07456992	6354
07622059	6204
07625150	5552
07630690	8996
07692619	6874
07748113	8948
07765894	7233
07884426	5285
07899980	7974
07968880	6573
07976783	7937
08222945	5129
08230815	5640
08280135	5317
08298344	5023
08316766	5259
08355190	6923
08397460	7338
08430210	8636
08684359	9134
08888719	9683
08912468	6194
08934111	5644
08958670	7302
08977179	4807
09004380	6070
09028024	5494
09077796	3516
09145846	4745
09347868	5575
09347955	5532
09456920	4007
09469350	5049
09480516	7051
09532591	5333
09655187	7856
09713664	5585
09716456	8035
09724080	7470
09832227	5854
09835416	6994
09874575	5264
10086746	6094
10264744	6272
10350225	5455
10388897	5795
10556068	7901
10789421	0.004
10799558	6222
10847732	5568
10863286	7071
10979669	6697
11012801	5936
11284547	5117
11753767	6219
11910010	4345
12055255	4093
12109575	4350
12307309	7649
12365015	4114
12598713	5189
